T,K,side,iv
0.12705969807146297,687.0,put,0.2043536596679687
0.12705969807146297,688.0,put,0.2030108996582031
0.12705969807146297,689.0,put,0.20197331237792968
0.12705969807146297,690.0,put,0.20075262145996092
0.12705969807146297,691.0,put,0.19962348236083982
0.12705969807146297,692.0,put,0.1984638259887695
0.12705969807146297,693.0,put,0.19727365234375
0.12705969807146297,694.0,put,0.19617503051757812
0.12705969807146297,695.0,put,0.19507640869140624
0.12705969807146297,696.0,put,0.19388623504638675
0.12705969807146297,697.0,put,0.19281813049316404
0.12705969807146297,698.0,put,0.19171950866699222
0.12705969807146297,699.0,put,0.1905598522949219
0.12705969807146297,700.0,put,0.18936967864990234
0.12705969807146297,701.0,put,0.18824053955078124
0.12705969807146297,702.0,put,0.18723346954345704
0.12705969807146297,703.0,put,0.18602803726196288
0.12705969807146297,704.0,put,0.1849141567993164
0.12705969807146297,705.0,put,0.18387656951904296
0.12705969807146297,706.0,put,0.1827779476928711
0.12705969807146297,707.0,put,0.18164880859375
0.12705969807146297,708.0,put,0.18058070404052734
0.12705969807146297,709.0,put,0.17948208221435547
0.12705969807146297,710.0,put,0.17830716720581058
0.12705969807146297,711.0,put,0.17719328674316404
0.12705969807146297,712.0,put,0.17615569946289064
0.12705969807146297,713.0,put,0.17507233627319335
0.12705969807146297,714.0,put,0.1739279385375977
0.12705969807146297,715.0,put,0.17282931671142582
0.12705969807146297,716.0,put,0.17179172943115234
0.12705969807146297,717.0,put,0.17069310760498052
0.12705969807146297,718.0,put,0.16964026168823243
0.12705969807146297,719.0,put,0.168526381225586
0.12705969807146297,720.0,put,0.1674582766723633
0.12705969807146297,721.0,put,0.16632913757324225
0.12705969807146297,722.0,put,0.16524577438354493
0.12705969807146297,725.0,put,0.16199568481445312
0.12705969807146297,726.0,put,0.1609580975341797
0.12705969807146297,727.0,put,0.15984421707153318
0.12705969807146297,728.0,put,0.15874559524536136
0.12705969807146297,729.0,put,0.15769274932861327
0.12705969807146297,730.0,put,0.15665516204833985
0.12705969807146297,731.0,put,0.15563283340454104
0.12705969807146297,732.0,put,0.15453421157836916
0.12705969807146297,733.0,put,0.1534508483886719
0.12705969807146297,734.0,put,0.15239800247192387
0.12705969807146297,735.0,put,0.15134515655517583
0.12705969807146297,736.0,put,0.15021601745605473
0.12705969807146297,737.0,put,0.14919368881225586
0.12705969807146297,738.0,put,0.14817136016845706
0.12705969807146297,739.0,put,0.14707273834228518
0.12705969807146297,740.0,put,0.14606566833496093
0.12705969807146297,741.0,put,0.14496704650878905
0.12705969807146297,742.0,put,0.1439599765014648
0.12705969807146297,743.0,put,0.14286135467529298
0.12705969807146297,744.0,put,0.14185428466796873
0.12705969807146297,745.0,put,0.14084721466064454
0.12705969807146297,746.0,put,0.13980962738037112
0.12705969807146297,747.0,put,0.1387872987365723
0.12705969807146297,748.0,put,0.13773445281982422
0.12705969807146297,749.0,put,0.13668160690307618
0.12705969807146297,750.0,put,0.13572031280517582
0.12705969807146297,751.0,put,0.1511162770080567
0.12705969807146297,752.0,put,0.15021601745605473
0.12705969807146297,753.0,put,0.14939205108642578
0.12705969807146297,754.0,put,0.14849179153442382
0.12705969807146297,755.0,put,0.14347170013427735
0.12705969807146297,756.0,put,0.14682860015869142
0.12705969807146297,757.0,put,0.14609618560791016
0.12705969807146297,758.0,put,0.1453637710571289
0.12705969807146297,759.0,put,0.14064885238647462
0.12705969807146297,760.0,put,0.14386842468261718
0.12705969807146297,761.0,put,0.14321230331420898
0.12705969807146297,762.0,put,0.14255618194580078
0.12705969807146297,763.0,put,0.1420068710327148
0.12705969807146297,764.0,put,0.14154911193847658
0.12705969807146297,765.0,put,0.14099980102539064
0.12705969807146297,766.0,put,0.14055730056762694
0.12705969807146297,767.0,put,0.1366968655395508
0.12705969807146297,768.0,put,0.13980962738037112
0.12705969807146297,769.0,put,0.1700522448730469
0.12705969807146297,770.0,put,0.1352320364379883
0.12705969807146297,771.0,put,0.13919928192138675
0.12705969807146297,772.0,put,0.13907721282958985
0.12705969807146297,773.0,put,0.13900091964721684
0.12705969807146297,774.0,put,0.13907721282958985
0.12705969807146297,775.0,put,0.13919928192138675
0.12705969807146297,776.0,put,0.1395044546508789
0.12705969807146297,779.0,put,0.14063359375
0.12705969807146297,780.0,put,0.14106083557128907
0.12705969807146297,782.0,put,0.14249514739990232
0.12705969807146297,783.0,put,0.1433496310424805
0.12705969807146297,784.0,put,0.14429566650390624
0.12705969807146297,785.0,put,0.1452111846923828
0.12705969807146297,790.0,put,0.15119257019042973
0.12705969807146297,791.0,put,0.15256584747314456
0.12705969807146297,795.0,put,0.1587913711547852
0.12705969807146297,800.0,put,0.16742775939941407
0.12705969807146297,825.0,put,0.2125933233642578
0.18455456460123712,360.0,call,0.8676771044921875
0.18455456460123712,365.0,call,0.8580336462402343
0.18455456460123712,370.0,call,0.6567417138671876
0.18455456460123712,395.0,call,0.79101771484375
0.18455456460123712,400.0,call,0.7785666674804688
0.18455456460123712,420.0,call,0.7375514526367187
0.18455456460123712,435.0,call,0.705630385131836
0.18455456460123712,440.0,call,0.6941558905029297
0.18455456460123712,445.0,call,0.6805451867675782
0.18455456460123712,450.0,call,0.6738313867187502
0.18455456460123712,455.0,call,0.6622958575439455
0.18455456460123712,460.0,call,0.6543613665771486
0.18455456460123712,465.0,call,0.6413610083007812
0.18455456460123712,470.0,call,0.632938240966797
0.18455456460123712,480.0,call,0.6143227044677735
0.18455456460123712,485.0,call,0.6044961425781252
0.18455456460123712,490.0,call,0.5939982006835938
0.18455456460123712,495.0,call,0.5849040533447265
0.18455456460123712,500.0,call,0.5729412823486328
0.18455456460123712,505.0,call,0.5638471350097658
0.18455456460123712,510.0,call,0.5556685058593751
0.18455456460123712,515.0,call,0.5458419439697266
0.18455456460123712,520.0,call,0.5365036584472658
0.18455456460123712,525.0,call,0.5269822692871093
0.18455456460123712,530.0,call,0.5159960510253907
0.18455456460123712,535.0,call,0.5049793154907226
0.18455456460123712,540.0,call,0.5307053765869141
0.18455456460123712,545.0,call,0.5210314010620116
0.18455456460123712,550.0,call,0.5083667327880859
0.18455456460123712,555.0,call,0.43079182495117196
0.18455456460123712,560.0,call,0.49310809631347663
0.18455456460123712,565.0,call,0.4784598052978516
0.18455456460123712,570.0,call,0.473210834350586
0.18455456460123712,575.0,call,0.45935599243164066
0.18455456460123712,580.0,call,0.4534356414794922
0.18455456460123712,585.0,call,0.44348701049804684
0.18455456460123712,590.0,call,0.4331111376953125
0.18455456460123712,595.0,call,0.42435268035888674
0.18455456460123712,600.0,call,0.41480077392578124
0.18455456460123712,605.0,call,0.40296007202148443
0.18455456460123712,610.0,call,0.3959410992431641
0.18455456460123712,615.0,call,0.3863281582641601
0.18455456460123712,620.0,call,0.37723401092529296
0.18455456460123712,625.0,call,0.36804831176757813
0.18455456460123712,630.0,call,0.3588626126098633
0.18455456460123712,635.0,call,0.34998208618164056
0.18455456460123712,640.0,call,0.34107104248046877
0.18455456460123712,645.0,call,0.33228206787109377
0.18455456460123712,650.0,call,0.32353886917114244
0.18455456460123712,651.0,call,0.3218146432495117
0.18455456460123712,652.0,call,0.32022774505615226
0.18455456460123712,654.0,call,0.3165961895751953
0.18455456460123712,655.0,call,0.31510084320068354
0.18455456460123712,656.0,call,0.31333084136962885
0.18455456460123712,657.0,call,0.31168290863037107
0.18455456460123712,659.0,call,0.30823445678710937
0.18455456460123712,660.0,call,0.30655600677490236
0.18455456460123712,661.0,call,0.30486229812622073
0.18455456460123712,662.0,call,0.3030465203857422
0.18455456460123712,663.0,call,0.30145962219238287
0.18455456460123712,664.0,call,0.2998422067260742
0.18455456460123712,665.0,call,0.2981027221679687
0.18455456460123712,666.0,call,0.2964853067016602
0.18455456460123712,667.0,call,0.2948373739624023
0.18455456460123712,668.0,call,0.2931894412231445
0.18455456460123712,669.0,call,0.2916330603027343
0.18455456460123712,670.0,call,0.28995461029052727
0.18455456460123712,671.0,call,0.28826090164184565
0.18455456460123712,672.0,call,0.2866740034484863
0.18455456460123712,673.0,call,0.28494977752685535
0.18455456460123712,674.0,call,0.2833323620605468
0.18455456460123712,675.0,call,0.28182175704956053
0.18455456460123712,676.0,call,0.28017382431030263
0.18455456460123712,678.0,call,0.27695425201416013
0.18455456460123712,680.0,call,0.27376519699096674
0.18455456460123712,681.0,call,0.2721477815246582
0.18455456460123712,682.0,call,0.2706371765136719
0.18455456460123712,684.0,call,0.2674328628540039
0.18455456460123712,685.0,call,0.26595277511596677
0.18455456460123712,686.0,call,0.26436587692260743
0.18455456460123712,687.0,call,0.26285527191162117
0.18455456460123712,688.0,call,0.2612378564453125
0.18455456460123712,689.0,call,0.2596814755249024
0.18455456460123712,690.0,call,0.25823190505981447
0.18455456460123712,692.0,call,0.25514966049194343
0.18455456460123712,693.0,call,0.2536237968444825
0.18455456460123712,694.0,call,0.2520826745605469
0.18455456460123712,695.0,call,0.25023637954711914
0.18455456460123712,696.0,call,0.24912249908447265
0.18455456460123712,697.0,call,0.24762715270996094
0.18455456460123712,698.0,call,0.24619284088134769
0.18455456460123712,700.0,call,0.23876188491821287
0.18455456460123712,701.0,call,0.24173731903076173
0.18455456460123712,702.0,call,0.24030300720214842
0.18455456460123712,703.0,call,0.23885343673706055
0.18455456460123712,704.0,call,0.23746490081787108
0.18455456460123712,705.0,call,0.23595429580688476
0.18455456460123712,707.0,call,0.2317886880493164
0.18455456460123712,708.0,call,0.23172765350341795
0.18455456460123712,709.0,call,0.2303696348571777
0.18455456460123712,710.0,call,0.22768411483764645
0.18455456460123712,711.0,call,0.22760782165527343
0.18455456460123712,712.0,call,0.22504437072753902
0.18455456460123712,713.0,call,0.22480023254394527
0.18455456460123712,715.0,call,0.22077195251464843
0.18455456460123712,716.0,call,0.22075669387817382
0.18455456460123712,717.0,call,0.2184984156799316
0.18455456460123712,718.0,call,0.2169878106689453
0.18455456460123712,719.0,call,0.2155229815673828
0.18455456460123712,720.0,call,0.2142717733764648
0.18455456460123712,721.0,call,0.21125056335449216
0.18455456460123712,722.0,call,0.20945004425048824
0.18455456460123712,723.0,call,0.20670348968505853
0.18455456460123712,724.0,call,0.20908383697509764
0.18455456460123712,725.0,call,0.20676452423095698
0.18455456460123712,726.0,call,0.20644409286499016
0.18455456460123712,727.0,call,0.20519288467407226
0.18455456460123712,728.0,call,0.20372805557250978
0.18455456460123712,729.0,call,0.2028735719299316
0.18455456460123712,730.0,call,0.19255873367309573
0.18455456460123712,731.0,call,0.20032537963867186
0.18455456460123712,732.0,call,0.19870796417236325
0.18455456460123712,733.0,call,0.19777718734741212
0.18455456460123712,734.0,call,0.19606822006225588
0.18455456460123712,735.0,call,0.18679096908569337
0.18455456460123712,736.0,call,0.1946796841430664
0.18455456460123712,737.0,call,0.19284864776611327
0.18455456460123712,738.0,call,0.19246718185424805
0.18455456460123712,739.0,call,0.18648579635620116
0.18455456460123712,740.0,call,0.181023204498291
0.18455456460123712,741.0,call,0.18439536315917968
0.18455456460123712,742.0,call,0.18810321182250977
0.18455456460123712,743.0,call,0.17728483856201172
0.18455456460123712,744.0,call,0.17621673400878907
0.18455456460123712,745.0,call,0.17516388809204103
0.18455456460123712,746.0,call,0.17414155944824222
0.18455456460123712,747.0,call,0.17314974807739258
0.18455456460123712,748.0,call,0.17209690216064455
0.18455456460123712,749.0,call,0.17113560806274414
0.18455456460123712,750.0,call,0.17011327941894533
0.18455456460123712,751.0,call,0.16910620941162113
0.18455456460123712,752.0,call,0.1681296566772461
0.18455456460123712,753.0,call,0.16716836257934575
0.18455456460123712,754.0,call,0.16622232711791995
0.18455456460123712,755.0,call,0.16529155029296877
0.18455456460123712,756.0,call,0.1643760321044922
0.18455456460123712,757.0,call,0.16347577255249024
0.18455456460123712,758.0,call,0.1625907716369629
0.18455456460123712,759.0,call,0.1616447361755371
0.18455456460123712,760.0,call,0.16079025253295898
0.18455456460123712,761.0,call,0.15995102752685547
0.18455456460123712,762.0,call,0.15912706115722658
0.18455456460123712,763.0,call,0.15822680160522462
0.18455456460123712,764.0,call,0.1574180938720703
0.18455456460123712,765.0,call,0.15663990341186523
0.18455456460123712,766.0,call,0.15586171295166018
0.18455456460123712,767.0,call,0.1551140397644043
0.18455456460123712,768.0,call,0.15436636657714847
0.18455456460123712,769.0,call,0.15354240020751952
0.18455456460123712,770.0,call,0.15282524429321293
0.18455456460123712,771.0,call,0.15212334701538088
0.18455456460123712,772.0,call,0.15143670837402345
0.18455456460123712,773.0,call,0.15078058700561525
0.18455456460123712,774.0,call,0.15012446563720705
0.18455456460123712,775.0,call,0.14949886154174807
0.18455456460123712,776.0,call,0.14887325744628904
0.18455456460123712,777.0,call,0.1482934292602539
0.18455456460123712,778.0,call,0.14771360107421877
0.18455456460123712,779.0,call,0.14707273834228518
0.18455456460123712,780.0,call,0.14655394470214844
0.18455456460123712,781.0,call,0.14594359924316402
0.18455456460123712,782.0,call,0.1454858401489258
0.18455456460123712,783.0,call,0.14493652923583983
0.18455456460123712,784.0,call,0.1444329942321777
0.18455456460123712,785.0,call,0.1439599765014648
0.18455456460123712,786.0,call,0.14350221740722657
0.18455456460123712,787.0,call,0.14298342376708983
0.18455456460123712,788.0,call,0.14251040603637694
0.18455456460123712,789.0,call,0.14206790557861326
0.18455456460123712,790.0,call,0.14167118103027343
0.18455456460123712,791.0,call,0.14133549102783205
0.18455456460123712,792.0,call,0.140908249206543
0.18455456460123712,793.0,call,0.14054204193115233
0.18455456460123712,794.0,call,0.14011480010986327
0.18455456460123712,795.0,call,0.13971807556152344
0.18455456460123712,796.0,call,0.13941290283203128
0.18455456460123712,797.0,call,0.13901617828369145
0.18455456460123712,798.0,call,0.13871100555419924
0.18455456460123712,799.0,call,0.13846686737060548
0.18455456460123712,800.0,call,0.13816169464111328
0.18455456460123712,805.0,call,0.1368494519042969
0.18455456460123712,810.0,call,0.13581186462402345
0.18455456460123712,815.0,call,0.13526255371093754
0.18455456460123712,820.0,call,0.13501841552734378
0.18455456460123712,825.0,call,0.13514048461914066
0.18455456460123712,830.0,call,0.1355066918945313
0.18455456460123712,835.0,call,0.13636117553710939
0.18455456460123712,840.0,call,0.1373377282714844
0.18455456460123712,845.0,call,0.13941290283203128
0.18455456460123712,850.0,call,0.141610146484375
0.18455456460123712,855.0,call,0.1430749755859375
0.18455456460123712,860.0,call,0.14600463378906248
0.18455456460123712,870.0,call,0.15088739746093754
0.18455456460123712,880.0,call,0.15528188476562502
0.18455456460123712,360.0,put,0.6176796044921876
0.18455456460123712,365.0,put,0.6103554589843752
0.18455456460123712,370.0,put,0.6015664843750002
0.18455456460123712,375.0,put,0.594730615234375
0.18455456460123712,380.0,put,0.5888712988281251
0.18455456460123712,385.0,put,0.5815471533203125
0.18455456460123712,390.0,put,0.5737347314453125
0.18455456460123712,395.0,put,0.567387138671875
0.18455456460123712,400.0,put,0.559574716796875
0.18455456460123712,405.0,put,0.5532271240234375
0.18455456460123712,410.0,put,0.5463912548828126
0.18455456460123712,415.0,put,0.5385788330078126
0.18455456460123712,420.0,put,0.5327195166015625
0.18455456460123712,425.0,put,0.524418818359375
0.18455456460123712,430.0,put,0.5185595019531251
0.18455456460123712,435.0,put,0.5112353564453125
0.18455456460123712,440.0,put,0.5039112109375
0.18455456460123712,445.0,put,0.49805189453125004
0.18455456460123712,450.0,put,0.49121602539062503
0.18455456460123712,455.0,put,0.48438015625
0.18455456460123712,460.0,put,0.477544287109375
0.18455456460123712,465.0,put,0.471684970703125
0.18455456460123712,470.0,put,0.4646049633789063
0.18455456460123712,475.0,put,0.4572808178710938
0.18455456460123712,480.0,put,0.45117736328125
0.18455456460123712,485.0,put,0.44385321777343745
0.18455456460123712,490.0,put,0.43726148681640625
0.18455456460123712,495.0,put,0.43079182495117196
0.18455456460123712,500.0,put,0.42407802490234375
0.18455456460123712,505.0,put,0.41736422485351554
0.18455456460123712,510.0,put,0.4105283557128906
0.18455456460123712,515.0,put,0.40430283203125
0.18455456460123712,520.0,put,0.3980773083496094
0.18455456460123712,525.0,put,0.39087523193359375
0.18455456460123712,530.0,put,0.3850159155273437
0.18455456460123712,535.0,put,0.37830211547851555
0.18455456460123712,540.0,put,0.3715883154296875
0.18455456460123712,545.0,put,0.36524072265625
0.18455456460123712,550.0,put,0.3587710607910156
0.18455456460123712,555.0,put,0.35272864074707033
0.18455456460123712,560.0,put,0.3459538061523437
0.18455456460123712,565.0,put,0.33960621337890623
0.18455456460123712,570.0,put,0.333563793334961
0.18455456460123712,575.0,put,0.32733826965332036
0.18455456460123712,580.0,put,0.32092964233398436
0.18455456460123712,585.0,put,0.3147041186523437
0.18455456460123712,590.0,put,0.3087227331542969
0.18455456460123712,595.0,put,0.30249720947265624
0.18455456460123712,600.0,put,0.2963937548828125
0.18455456460123712,605.0,put,0.2901071966552734
0.18455456460123712,610.0,put,0.28424788024902337
0.18455456460123712,615.0,put,0.278327529296875
0.18455456460123712,620.0,put,0.27246821289062495
0.18455456460123712,625.0,put,0.266608896484375
0.18455456460123712,630.0,put,0.2608716491699219
0.18455456460123712,635.0,put,0.2553175054931641
0.18455456460123712,640.0,put,0.24958025817871093
0.18455456460123712,645.0,put,0.24390404541015626
0.18455456460123712,650.0,put,0.23841093627929685
0.18455456460123712,651.0,put,0.23728179718017578
0.18455456460123712,652.0,put,0.23612214080810545
0.18455456460123712,653.0,put,0.23511507080078126
0.18455456460123712,654.0,put,0.2339248971557617
0.18455456460123712,655.0,put,0.23288730987548828
0.18455456460123712,656.0,put,0.2318192053222656
0.18455456460123712,657.0,put,0.23075110076904298
0.18455456460123712,658.0,put,0.2296524789428711
0.18455456460123712,659.0,put,0.22855385711669923
0.18455456460123712,660.0,put,0.2274247180175781
0.18455456460123712,661.0,put,0.22641764801025388
0.18455456460123712,662.0,put,0.22525799163818355
0.18455456460123712,663.0,put,0.22422040435791013
0.18455456460123712,664.0,put,0.2231828170776367
0.18455456460123712,665.0,put,0.22196212615966793
0.18455456460123712,666.0,put,0.22101609069824218
0.18455456460123712,667.0,put,0.21988695159912108
0.18455456460123712,668.0,put,0.21875781249999998
0.18455456460123712,669.0,put,0.2177507424926758
0.18455456460123712,670.0,put,0.21659108612060546
0.18455456460123712,671.0,put,0.21553824020385742
0.18455456460123712,672.0,put,0.21445487701416016
0.18455456460123712,673.0,put,0.2133715138244629
0.18455456460123712,674.0,put,0.21239496109008787
0.18455456460123712,675.0,put,0.21125056335449216
0.18455456460123712,676.0,put,0.21022823471069335
0.18455456460123712,677.0,put,0.20917538879394526
0.18455456460123712,678.0,put,0.2081072842407226
0.18455456460123712,679.0,put,0.20700866241455074
0.18455456460123712,680.0,put,0.20600159240722654
0.18455456460123712,681.0,put,0.20487245330810544
0.18455456460123712,682.0,put,0.20383486602783202
0.18455456460123712,683.0,put,0.20275150283813476
0.18455456460123712,684.0,put,0.2016681396484375
0.18455456460123712,685.0,put,0.20066106964111324
0.18455456460123712,686.0,put,0.19962348236083982
0.18455456460123712,687.0,put,0.1985858950805664
0.18455456460123712,688.0,put,0.19748727325439452
0.18455456460123712,689.0,put,0.19638865142822265
0.18455456460123712,690.0,put,0.19538158142089845
0.18455456460123712,691.0,put,0.1943134768676758
0.18455456460123712,692.0,put,0.19324537231445313
0.18455456460123712,693.0,put,0.1922383023071289
0.18455456460123712,694.0,put,0.1911091632080078
0.18455456460123712,695.0,put,0.19005631729125982
0.18455456460123712,696.0,put,0.1890797645568848
0.18455456460123712,697.0,put,0.18807269454956055
0.18455456460123712,698.0,put,0.1870198486328125
0.18455456460123712,699.0,put,0.1859517440795898
0.18455456460123712,700.0,put,0.18494467407226559
0.18455456460123712,701.0,put,0.1839223454284668
0.18455456460123712,702.0,put,0.1828542408752441
0.18455456460123712,703.0,put,0.1818471708679199
0.18455456460123712,704.0,put,0.18080958358764648
0.18455456460123712,705.0,put,0.17984828948974607
0.18455456460123712,706.0,put,0.17873440902709958
0.18455456460123712,707.0,put,0.17778837356567384
0.18455456460123712,708.0,put,0.17670501037597658
0.18455456460123712,709.0,put,0.1757742335510254
0.18455456460123712,710.0,put,0.17470612899780275
0.18455456460123712,711.0,put,0.17369905899047855
0.18455456460123712,712.0,put,0.17275302352905275
0.18455456460123712,713.0,put,0.1716696603393555
0.18455456460123712,714.0,put,0.17072362487792972
0.18455456460123712,715.0,put,0.16964026168823243
0.18455456460123712,716.0,put,0.1687094848632813
0.18455456460123712,717.0,put,0.16771767349243166
0.18455456460123712,718.0,put,0.16669534484863285
0.18455456460123712,719.0,put,0.16571879211425783
0.18455456460123712,720.0,put,0.16468120483398438
0.18455456460123712,721.0,put,0.1637046520996094
0.18455456460123712,722.0,put,0.16266706481933596
0.18455456460123712,723.0,put,0.16167525344848632
0.18455456460123712,724.0,put,0.1606224075317383
0.18455456460123712,725.0,put,0.15970688934326172
0.18455456460123712,726.0,put,0.15865404342651368
0.18455456460123712,727.0,put,0.15770800796508788
0.18455456460123712,728.0,put,0.1567161965942383
0.18455456460123712,729.0,put,0.15567860931396482
0.18455456460123712,730.0,put,0.15473257385253908
0.18455456460123712,731.0,put,0.15375602111816405
0.18455456460123712,732.0,put,0.15270317520141607
0.18455456460123712,733.0,put,0.15177239837646483
0.18455456460123712,734.0,put,0.15078058700561525
0.18455456460123712,735.0,put,0.14980403427124023
0.18455456460123712,736.0,put,0.14885799880981443
0.18455456460123712,737.0,put,0.1479119633483887
0.18455456460123712,738.0,put,0.14692015197753905
0.18455456460123712,739.0,put,0.14594359924316402
0.18455456460123712,740.0,put,0.14498230514526367
0.18455456460123712,741.0,put,0.14403626968383787
0.18455456460123712,742.0,put,0.14302919967651367
0.18455456460123712,743.0,put,0.1420984228515625
0.18455456460123712,744.0,put,0.1411066114807129
0.18455456460123712,745.0,put,0.14020635192871095
0.18455456460123712,746.0,put,0.13922979919433598
0.18455456460123712,747.0,put,0.13826850509643557
0.18455456460123712,748.0,put,0.1373072109985352
0.18455456460123712,749.0,put,0.13636117553710939
0.18455456460123712,750.0,put,0.135399881439209
0.18455456460123712,751.0,put,0.13453013916015627
0.18455456460123712,752.0,put,0.13358410369873047
0.18455456460123712,753.0,put,0.1326380682373047
0.18455456460123712,754.0,put,0.1420984228515625
0.18455456460123712,755.0,put,0.1324244473266602
0.18455456460123712,756.0,put,0.13367565551757812
0.18455456460123712,757.0,put,0.1396112651062012
0.18455456460123712,758.0,put,0.13874152282714847
0.18455456460123712,759.0,put,0.1380243669128418
0.18455456460123712,760.0,put,0.1352320364379883
0.18455456460123712,761.0,put,0.13510996734619146
0.18455456460123712,762.0,put,0.13431651824951174
0.18455456460123712,763.0,put,0.13498789825439456
0.18455456460123712,764.0,put,0.132119274597168
0.18455456460123712,765.0,put,0.1336146209716797
0.18455456460123712,766.0,put,0.13294324096679688
0.18455456460123712,767.0,put,0.13227186096191407
0.18455456460123712,768.0,put,0.13169203277587893
0.18455456460123712,769.0,put,0.13111220458984374
0.18455456460123712,770.0,put,0.13056289367675777
0.18455456460123712,771.0,put,0.13001358276367186
0.18455456460123712,772.0,put,0.12946427185058595
0.18455456460123712,774.0,put,0.1287318572998047
0.18455456460123712,775.0,put,0.1283351327514648
0.18455456460123712,776.0,put,0.12795366683959958
0.18455456460123712,777.0,put,0.12760271820068358
0.18455456460123712,778.0,put,0.12738909729003906
0.18455456460123712,779.0,put,0.12709918319702146
0.18455456460123712,780.0,put,0.12696185546875
0.18455456460123712,781.0,put,0.12673297592163085
0.18455456460123712,782.0,put,0.1266719413757324
0.18455456460123712,783.0,put,0.1266566827392578
0.18455456460123712,784.0,put,0.12671771728515624
0.18455456460123712,785.0,put,0.12680926910400392
0.18455456460123712,790.0,put,0.1283351327514648
0.18455456460123712,792.0,put,0.12934220275878905
0.18455456460123712,795.0,put,0.13156996368408203
0.18455456460123712,799.0,put,0.13529307098388677
0.18455456460123712,800.0,put,0.13639169281005858
0.18455456460123712,805.0,put,0.14231204376220702
0.18455456460123712,810.0,put,0.14881222290039062
0.18455456460123712,850.0,put,0.2048419360351562
0.21193307247255813,420.0,call,0.6380651428222657
0.21193307247255813,440.0,call,0.6641268939208986
0.21193307247255813,460.0,call,0.6259192681884767
0.21193307247255813,485.0,call,0.5789837023925781
0.21193307247255813,495.0,call,0.5600019586181642
0.21193307247255813,505.0,call,0.5416915948486329
0.21193307247255813,515.0,call,0.495122236328125
0.21193307247255813,520.0,call,0.5153857055664062
0.21193307247255813,525.0,call,0.5045825909423829
0.21193307247255813,535.0,call,0.5233507138061523
0.21193307247255813,540.0,call,0.5138903591918945
0.21193307247255813,545.0,call,0.5042163836669922
0.21193307247255813,550.0,call,0.4947255117797852
0.21193307247255813,555.0,call,0.4834646380615235
0.21193307247255813,560.0,call,0.42520716400146485
0.21193307247255813,565.0,call,0.46652755157470704
0.21193307247255813,570.0,call,0.457311335144043
0.21193307247255813,575.0,call,0.4480646014404296
0.21193307247255813,580.0,call,0.43726148681640625
0.21193307247255813,585.0,call,0.4297847549438477
0.21193307247255813,590.0,call,0.4207516421508789
0.21193307247255813,595.0,call,0.41181008117675777
0.21193307247255813,600.0,call,0.4029295547485352
0.21193307247255813,605.0,call,0.3941405801391602
0.21193307247255813,610.0,call,0.38541264007568354
0.21193307247255813,615.0,call,0.37686780364990236
0.21193307247255813,618.0,call,0.3397587997436523
0.21193307247255813,619.0,call,0.36142606353759765
0.21193307247255813,620.0,call,0.3682314154052735
0.21193307247255813,621.0,call,0.3665834826660156
0.21193307247255813,622.0,call,0.35750459396362305
0.21193307247255813,625.0,call,0.3597170962524414
0.21193307247255813,626.0,call,0.3284674087524414
0.21193307247255813,628.0,call,0.32565981964111324
0.21193307247255813,629.0,call,0.3242865423583984
0.21193307247255813,630.0,call,0.35135536346435536
0.21193307247255813,633.0,call,0.31879343322753895
0.21193307247255813,634.0,call,0.34470259796142577
0.21193307247255813,635.0,call,0.34311569976806633
0.21193307247255813,636.0,call,0.3415135429382324
0.21193307247255813,637.0,call,0.33978931701660153
0.21193307247255813,638.0,call,0.338171901550293
0.21193307247255813,639.0,call,0.3365544860839844
0.21193307247255813,640.0,call,0.33493707061767575
0.21193307247255813,641.0,call,0.3333196551513672
0.21193307247255813,642.0,call,0.3316717224121094
0.21193307247255813,643.0,call,0.3300237896728515
0.21193307247255813,644.0,call,0.3284979260253906
0.21193307247255813,645.0,call,0.32684999328613284
0.21193307247255813,646.0,call,0.32529361236572263
0.21193307247255813,647.0,call,0.3236151623535155
0.21193307247255813,648.0,call,0.3220587814331054
0.21193307247255813,649.0,call,0.32047188323974607
0.21193307247255813,650.0,call,0.31877817459106433
0.21193307247255813,651.0,call,0.3171760177612304
0.21193307247255813,652.0,call,0.31558911956787106
0.21193307247255813,653.0,call,0.31409377319335935
0.21193307247255813,654.0,call,0.31247635772705074
0.21193307247255813,655.0,call,0.31084368362426756
0.21193307247255813,656.0,call,0.30931781997680663
0.21193307247255813,657.0,call,0.3077766976928711
0.21193307247255813,658.0,call,0.3104011831665039
0.21193307247255813,659.0,call,0.3045723840332031
0.21193307247255813,660.0,call,0.3031228135681152
0.21193307247255813,661.0,call,0.30155117401123044
0.21193307247255813,662.0,call,0.27982287567138664
0.21193307247255813,663.0,call,0.29846892944335934
0.21193307247255813,664.0,call,0.2771068383789062
0.21193307247255813,665.0,call,0.295356167602539
0.21193307247255813,666.0,call,0.29383030395507803
0.21193307247255813,667.0,call,0.29230444030761704
0.21193307247255813,668.0,call,0.29074805938720694
0.21193307247255813,669.0,call,0.28919167846679683
0.21193307247255813,670.0,call,0.2877268493652343
0.21193307247255813,671.0,call,0.28613995117187496
0.21193307247255813,672.0,call,0.26663941375732425
0.21193307247255813,673.0,call,0.28314925842285155
0.21193307247255813,674.0,call,0.28162339477539056
0.21193307247255813,675.0,call,0.28009753112792957
0.21193307247255813,676.0,call,0.27864796066284175
